+ cd /ocean/projects/cis230065p/ashah12/cautical
+ export PYTHONUNBUFFERED=1
+ PYTHONUNBUFFERED=1
+ python3 run_cadical_experiments.py -j 64 --command bcp --timeout 1800
Running on 32 files  |  2 base combos x 10 reps  +  2 orderi combos x 1 reps
[UNSAT   ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep8  33.71s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_open…
[UNSAT   ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep9  33.82s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_open…
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep10 1800.00s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep10 516.62s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-4…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep5  1800.01s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressReader…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep6  1800.01s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressReader…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep7  1800.01s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressReader…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep8  1800.01s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressReader…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep9  1800.01s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressReader…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep10 1800.01s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressReader…
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep9  894.15s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-4…
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep6  568.13s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep1  1800.01s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep2  1800.01s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep3  1800.01s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep9  1800.01s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep2  1800.01s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep3  1800.01s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14…
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep7  540.26s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep9  556.90s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep9  1800.00s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14…
[UNSAT   ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep2  551.84s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-2…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep10 1800.00s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep1  1800.01s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-4…
[UNSAT   ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep1  566.09s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-2…
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep8  1485.91s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-4…
[UNSAT   ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep1  76.02s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_1…
[UNSAT   ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep3  831.64s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-…
[UNSAT   ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep2  34.46s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_1…
[UNSAT   ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep5  936.06s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-2…
[UNSAT   ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep6  951.66s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-2…
[UNSAT   ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep6  44.97s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_1…
[UNSAT   ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep10 1028.78s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_open…
[UNSAT   ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep7  33.06s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_1…
[UNSAT   ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep8  1067.26s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-2…
[UNSAT   ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep8  53.89s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_1…
[UNSAT   ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep9  55.34s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_1…
[UNSAT   ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep10 30.25s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_1…
[UNSAT   ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep3  17.49s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_…
[UNSAT   ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep1  54.29s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_…
[UNSAT   ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep2  48.63s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_…
[UNSAT   ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep4  30.31s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_…
[UNSAT   ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep6  31.76s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_…
[UNSAT   ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep7  34.61s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_…
[UNSAT   ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep8  30.75s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_…
[UNSAT   ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep9  39.37s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_…
[UNSAT   ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep10 30.90s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_…
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep1  1616.14s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[UNSAT   ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep5  154.36s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_…
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep8  1336.24s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep10 1341.19s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep4  1469.87s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[UNSAT   ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep4  492.03s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_1…
[UNSAT   ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep3  530.18s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_1…
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep3  1534.59s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep2  1613.09s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep5  1617.18s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[UNSAT   ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep9  1524.54s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-2…
[UNSAT   ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep10 1659.52s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-2…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep1  1800.01s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_open_…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep2  1800.01s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_open_…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep3  1800.01s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_open_…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep4  1800.01s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_open_…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep5  1800.01s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_open_…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep6  1800.01s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_open_…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep7  1800.01s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_open_…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep8  1800.01s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_open_…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep9  1800.01s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_open_…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep10 1800.01s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_open_…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep1  1800.01s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_open…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep2  1800.01s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_open…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep3  1800.01s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_open…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep4  1800.01s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_open…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep5  1800.01s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_open…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep6  1800.01s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_open…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep7  1800.01s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_open…
[UNSAT   ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep7  1767.34s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep3  1800.01s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-2…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep4  1800.01s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-2…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep7  1800.01s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-2…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep1  1800.01s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep2  1800.01s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-…
[UNSAT   ] 7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp_12.cnf base rep1  30.26s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp_…
[UNSAT   ] 7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp_12.cnf base rep4  31.56s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp_…
[UNSAT   ] 7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp_12.cnf base rep2  31.60s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp_…
[UNSAT   ] 7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp_12.cnf base rep3  31.61s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp_…
[UNSAT   ] 7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp_12.cnf base rep6  31.76s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp_…
[UNSAT   ] 7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp_12.cnf base rep5  31.91s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp_…
[UNSAT   ] 7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp_12.cnf base rep7  31.86s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp_…
[UNSAT   ] 7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp_12.cnf base rep8  31.86s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp_…
[UNSAT   ] 7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp_12.cnf base rep9  31.81s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp_…
[UNSAT   ] 7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp_12.cnf base rep10 31.81s  |  e  --globalbcp=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp_…
[UNSAT   ] 7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp_12.cnf base rep1  31.91s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep4  1800.01s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep5  1800.01s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-…
[UNSAT   ] 7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp_12.cnf base rep2  31.25s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep6  1800.01s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-…
[UNSAT   ] 7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp_12.cnf base rep3  32.01s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp…
[UNSAT   ] 7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp_12.cnf base rep4  32.01s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_from_fp…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep8  1800.01s  |  e  --globalbcp=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-…
