+ cd /ocean/projects/cis230065p/ashah12/cautical
+ export PYTHONUNBUFFERED=1
+ PYTHONUNBUFFERED=1
+ python3 run_cadical_experiments.py -j 64 --command polarity --timeout 10
Running on 32 files  |  2 base combos x 10 reps  +  2 orderi combos x 1 reps
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep3  10.04s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mi…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep7  10.07s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mix…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep3  0.20s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep5  10.05s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mi…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep2  10.06s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mi…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep4  0.20s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep6  10.08s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mix…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep1  10.06s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mi…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep6  10.07s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mi…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep9  10.06s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mi…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep4  10.08s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mi…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep1  10.06s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_o…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep5  10.07s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_o…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep2  10.02s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep8  10.08s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mi…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep7  10.08s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mi…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep7  10.05s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_o…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep6  10.07s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_o…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep4  10.08s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_o…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep10 10.03s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_o…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep2  10.08s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_o…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep8  10.06s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_o…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep9  10.06s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_o…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep3  10.09s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_o…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep10 10.09s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mi…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep1  10.06s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep3  10.01s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep4  10.01s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep5  10.01s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep6  10.01s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep7  10.01s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep8  10.01s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep9  10.00s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_…
[TIMEOUT ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep10 10.00s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep1  10.01s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mix…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep2  10.01s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mix…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep3  10.01s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mix…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep4  10.02s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mix…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep5  10.02s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mix…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep7  10.01s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mix…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep1  10.02s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mi…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep8  10.03s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mix…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep10 10.03s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mix…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep6  10.05s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mix…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep2  10.03s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mi…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep6  10.02s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mi…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep9  10.06s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mix…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep10 10.02s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mi…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep4  10.05s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mi…
[TIMEOUT ] 6aacae96461cb65176942b6dc88ea470-mchess20-mixed-25percent-blocked.cnf base rep2  10.02s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/6aacae96461cb65176942b6dc88ea470-mchess20-mix…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep9  10.04s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mi…
[TIMEOUT ] 6aacae96461cb65176942b6dc88ea470-mchess20-mixed-25percent-blocked.cnf base rep7  10.01s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/6aacae96461cb65176942b6dc88ea470-mchess20-mix…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep3  10.06s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mi…
[TIMEOUT ] 6aacae96461cb65176942b6dc88ea470-mchess20-mixed-25percent-blocked.cnf base rep6  10.02s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/6aacae96461cb65176942b6dc88ea470-mchess20-mix…
[TIMEOUT ] 6aacae96461cb65176942b6dc88ea470-mchess20-mixed-25percent-blocked.cnf base rep8  10.02s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/6aacae96461cb65176942b6dc88ea470-mchess20-mix…
[TIMEOUT ] 6aacae96461cb65176942b6dc88ea470-mchess20-mixed-25percent-blocked.cnf base rep4  10.04s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/6aacae96461cb65176942b6dc88ea470-mchess20-mix…
[TIMEOUT ] 6aacae96461cb65176942b6dc88ea470-mchess20-mixed-25percent-blocked.cnf base rep1  10.02s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/6aacae96461cb65176942b6dc88ea470-mchess20-mi…
[TIMEOUT ] 6aacae96461cb65176942b6dc88ea470-mchess20-mixed-25percent-blocked.cnf base rep5  10.01s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/6aacae96461cb65176942b6dc88ea470-mchess20-mi…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep8  10.08s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mi…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep5  10.09s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mi…
[TIMEOUT ] 6aacae96461cb65176942b6dc88ea470-mchess20-mixed-25percent-blocked.cnf base rep1  10.07s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/6aacae96461cb65176942b6dc88ea470-mchess20-mix…
[TIMEOUT ] 6aacae96461cb65176942b6dc88ea470-mchess20-mixed-25percent-blocked.cnf base rep3  10.06s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/6aacae96461cb65176942b6dc88ea470-mchess20-mix…
[TIMEOUT ] 644fd765d26bd4a380922ccd0f594c58-mchess18-mixed-25percent-blocked.cnf base rep7  10.08s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/644fd765d26bd4a380922ccd0f594c58-mchess18-mi…
[TIMEOUT ] 6aacae96461cb65176942b6dc88ea470-mchess20-mixed-25percent-blocked.cnf base rep9  10.05s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/6aacae96461cb65176942b6dc88ea470-mchess20-mix…
[TIMEOUT ] 6aacae96461cb65176942b6dc88ea470-mchess20-mixed-25percent-blocked.cnf base rep10 10.05s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/6aacae96461cb65176942b6dc88ea470-mchess20-mix…
[TIMEOUT ] 6aacae96461cb65176942b6dc88ea470-mchess20-mixed-25percent-blocked.cnf base rep2  10.05s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/6aacae96461cb65176942b6dc88ea470-mchess20-mi…
[TIMEOUT ] 6aacae96461cb65176942b6dc88ea470-mchess20-mixed-25percent-blocked.cnf base rep6  10.03s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/6aacae96461cb65176942b6dc88ea470-mchess20-mi…
[TIMEOUT ] 6aacae96461cb65176942b6dc88ea470-mchess20-mixed-25percent-blocked.cnf base rep5  10.09s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/6aacae96461cb65176942b6dc88ea470-mchess20-mix…
[TIMEOUT ] 6aacae96461cb65176942b6dc88ea470-mchess20-mixed-25percent-blocked.cnf base rep8  10.04s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/6aacae96461cb65176942b6dc88ea470-mchess20-mi…
[TIMEOUT ] 6aacae96461cb65176942b6dc88ea470-mchess20-mixed-25percent-blocked.cnf base rep4  10.08s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/6aacae96461cb65176942b6dc88ea470-mchess20-mi…
[TIMEOUT ] 6aacae96461cb65176942b6dc88ea470-mchess20-mixed-25percent-blocked.cnf base rep9  10.05s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/6aacae96461cb65176942b6dc88ea470-mchess20-mi…
[TIMEOUT ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep7  10.03s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_clo…
[TIMEOUT ] 6aacae96461cb65176942b6dc88ea470-mchess20-mixed-25percent-blocked.cnf base rep7  10.05s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/6aacae96461cb65176942b6dc88ea470-mchess20-mi…
[TIMEOUT ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep2  10.02s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_cl…
[TIMEOUT ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep10 10.03s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_clo…
[TIMEOUT ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep4  10.06s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_clo…
[TIMEOUT ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep1  10.03s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_cl…
[TIMEOUT ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep5  10.06s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_clo…
[TIMEOUT ] 6aacae96461cb65176942b6dc88ea470-mchess20-mixed-25percent-blocked.cnf base rep3  10.11s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/6aacae96461cb65176942b6dc88ea470-mchess20-mi…
[TIMEOUT ] 6aacae96461cb65176942b6dc88ea470-mchess20-mixed-25percent-blocked.cnf base rep10 10.07s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/6aacae96461cb65176942b6dc88ea470-mchess20-mi…
[TIMEOUT ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep6  10.08s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_clo…
[TIMEOUT ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep8  10.06s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_clo…
[TIMEOUT ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep9  10.06s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_clo…
[TIMEOUT ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep2  10.08s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_clo…
[TIMEOUT ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep5  10.04s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_cl…
[TIMEOUT ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep6  10.03s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_cl…
[TIMEOUT ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep3  10.05s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_cl…
[TIMEOUT ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep3  10.10s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_clo…
[TIMEOUT ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep1  10.10s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_clo…
[TIMEOUT ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep4  10.06s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_cl…
[TIMEOUT ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep7  10.01s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_cl…
[TIMEOUT ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep8  10.01s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_cl…
[TIMEOUT ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep9  10.01s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_cl…
[TIMEOUT ] 72b5ad031bf852634bc081f9da9a5a60-GzipFile_close_11.cnf base rep10 10.01s  |  e  --globalbothpol=false /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/72b5ad031bf852634bc081f9da9a5a60-GzipFile_cl…
[TIMEOUT ] 751afd7ddf8f242ed7bd93517ba82149-mchess20-mixed-45percent-blocked.cnf base rep1  10.01s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/751afd7ddf8f242ed7bd93517ba82149-mchess20-mix…
[TIMEOUT ] 751afd7ddf8f242ed7bd93517ba82149-mchess20-mixed-45percent-blocked.cnf base rep2  10.01s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/751afd7ddf8f242ed7bd93517ba82149-mchess20-mix…
[TIMEOUT ] 751afd7ddf8f242ed7bd93517ba82149-mchess20-mixed-45percent-blocked.cnf base rep3  10.01s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/751afd7ddf8f242ed7bd93517ba82149-mchess20-mix…
[TIMEOUT ] 751afd7ddf8f242ed7bd93517ba82149-mchess20-mixed-45percent-blocked.cnf base rep4  10.01s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/751afd7ddf8f242ed7bd93517ba82149-mchess20-mix…
[TIMEOUT ] 751afd7ddf8f242ed7bd93517ba82149-mchess20-mixed-45percent-blocked.cnf base rep5  10.01s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/751afd7ddf8f242ed7bd93517ba82149-mchess20-mix…
[TIMEOUT ] 751afd7ddf8f242ed7bd93517ba82149-mchess20-mixed-45percent-blocked.cnf base rep6  10.01s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/751afd7ddf8f242ed7bd93517ba82149-mchess20-mix…
[TIMEOUT ] 751afd7ddf8f242ed7bd93517ba82149-mchess20-mixed-45percent-blocked.cnf base rep7  10.01s  |  e  --globalbothpol=true /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/751afd7ddf8f242ed7bd93517ba82149-mchess20-mix…
