+ cd /ocean/projects/cis230065p/ashah12/cautical
+ export PYTHONUNBUFFERED=1
+ PYTHONUNBUFFERED=1
+ python3 run_cadical_experiments.py -j 64 --command time --timeout 10
Running on 32 files  |  3 base combos x 10 reps  +  3 orderi combos x 1 reps
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep10 10.04s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep8  10.05s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep5  10.02s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep6  10.02s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep8  10.02s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep3  10.04s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep4  10.09s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep9  10.08s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep9  10.03s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep7  10.06s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep10 10.05s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep4  10.08s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep1  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressRead…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep2  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressRead…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep3  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressRead…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep4  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressRead…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep5  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressRead…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep6  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressRead…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep7  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressRead…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep8  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressRead…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep9  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressRead…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep1  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressRea…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep10 10.02s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressRead…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep2  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressRea…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep3  10.00s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressRea…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep4  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressRea…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep5  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressRea…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep7  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressRea…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep8  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressRea…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep6  10.02s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressRea…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep9  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressRea…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep10 10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressRea…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep1  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep2  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep3  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep4  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep5  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep6  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep7  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep8  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep9  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep10 10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep1  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_1…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep2  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_1…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep3  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_1…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep5  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_1…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep4  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_1…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep6  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_1…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep7  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_1…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep9  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_1…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep8  10.02s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_1…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep2  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep10 10.02s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_1…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep1  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep3  10.02s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep4  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep5  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep7  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep6  10.02s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep8  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep9  10.02s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep10 10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep1  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep2  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep3  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep4  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep5  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep6  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep7  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep8  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep9  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep10 10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep1  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep3  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep2  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep4  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep5  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed…
[TIMEOUT ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep6  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep2  2.48s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.sh…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep3  2.48s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.sh…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep5  2.47s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.sh…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep4  2.48s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.sh…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep1  2.54s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.shu…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep3  2.53s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.shu…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep2  2.54s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.shu…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep4  2.54s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.shu…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep6  2.54s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.shu…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep6  2.48s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.sh…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep8  2.53s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.shu…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep5  2.55s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.shu…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep8  2.48s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.sh…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep10 2.54s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.shu…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep7  2.49s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.sh…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep9  2.54s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.shu…
